#Time,X,Y,Z
#1521389479.114434,-0.98,0.256,-0.18
1521389480.4587271,-0.972,0.256,-0.168
1521389480.478564,-0.976,0.26,-0.168
1521389480.4934359,-0.968,0.268,-0.176
1521389480.507151,-0.984,0.264,-0.18
1521389480.5271907,-0.992,0.248,-0.188
1521389480.5371234,-0.98,0.268,-0.172
1521389480.5487335,-0.976,0.26,-0.176
1521389480.5562804,-0.992,0.256,-0.188
1521389480.5671453,-0.992,0.26,-0.168
1521389480.587186,-0.98,0.26,-0.18
1521389480.6010292,-0.984,0.256,-0.176
1521389480.618192,-0.992,0.26,-0.176
1521389480.6271098,-0.988,0.26,-0.172
1521389480.6467328,-0.984,0.264,-0.18
1521389480.6671765,-0.984,0.26,-0.18
1521389480.6809905,-0.98,0.252,-0.18
1521389480.6871455,-0.98,0.256,-0.176
1521389480.7091513,-0.98,0.256,-0.176
1521389480.7217753,-0.984,0.256,-0.18
1521389480.726849,-0.984,0.264,-0.184
1521389480.745207,-0.976,0.256,-0.172
1521389480.7671258,-0.988,0.256,-0.176
1521389480.7886417,-0.992,0.252,-0.184
1521389480.7934515,-0.988,0.268,-0.168
1521389480.7984977,-0.98,0.26,-0.172
1521389480.8194404,-0.984,0.256,-0.18
1521389480.8242915,-0.988,0.256,-0.184
1521389480.8323863,-0.984,0.26,-0.176
1521389480.8384364,-0.984,0.252,-0.18
1521389480.8630502,-0.98,0.252,-0.18
1521389480.86784,-0.992,0.248,-0.184
1521389480.872528,-0.968,0.268,-0.172
1521389480.8971379,-0.98,0.26,-0.188
1521389480.901646,-0.984,0.26,-0.188
1521389480.9061818,-0.984,0.26,-0.188
1521389480.9108188,-0.968,0.272,-0.172
1521389480.9156656,-0.98,0.256,-0.172
1521389480.9435744,-0.984,0.252,-0.184
1521389480.9485486,-0.952,0.268,-0.168
1521389480.9532504,-0.988,0.26,-0.172
1521389480.9582343,-1.008,0.252,-0.192
1521389480.9789073,-0.996,0.248,-0.196
1521389480.9856732,-0.98,0.272,-0.18
1521389480.9905112,-0.976,0.26,-0.164
1521389481.002666,-0.988,0.256,-0.176
1521389481.015923,-0.984,0.256,-0.18
1521389481.0371928,-0.972,0.26,-0.164
1521389481.0486307,-0.976,0.248,-0.188
1521389481.0533166,-0.984,0.248,-0.196
1521389481.0771286,-0.976,0.264,-0.184
1521389481.0819454,-0.996,0.26,-0.196
1521389481.0868614,-0.992,0.256,-0.18
1521389481.0971253,-0.98,0.252,-0.176
1521389481.1271942,-0.984,0.256,-0.188
1521389481.13291,-0.988,0.256,-0.196
1521389481.1377552,-0.98,0.256,-0.18
1521389481.1425831,-0.98,0.264,-0.18
1521389481.14738,-0.984,0.256,-0.184
1521389481.1522489,-0.98,0.26,-0.184
1521389481.15711,-0.98,0.26,-0.184
1521389481.1619198,-0.98,0.26,-0.168
1521389481.1667578,-0.984,0.256,-0.172
1521389481.1714928,-0.988,0.264,-0.176
1521389481.176262,-0.976,0.26,-0.172
1521389481.1810489,-0.988,0.26,-0.184
1521389481.1858387,-0.988,0.256,-0.176
1521389481.1907556,-0.984,0.26,-0.176
1521389481.1955128,-0.98,0.264,-0.176
1521389481.2003765,-0.984,0.252,-0.18
1521389481.2051735,-0.98,0.26,-0.176
1521389481.2099676,-0.976,0.26,-0.172
1521389481.2147455,-0.984,0.256,-0.18
1521389481.2195015,-0.988,0.26,-0.176
1521389481.2243004,-0.976,0.256,-0.176
1521389481.2291155,-0.976,0.256,-0.18
1521389481.2338824,-0.98,0.252,-0.18
1521389481.2386563,-0.98,0.252,-0.18
1521389481.2434592,-0.98,0.26,-0.172
1521389481.2483063,-0.988,0.268,-0.164
1521389481.2530801,-0.988,0.26,-0.184
1521389481.2578492,-0.98,0.26,-0.176
1521389481.2626503,-0.98,0.26,-0.176
1521389481.2674062,-0.98,0.264,-0.184
1521389481.272192,-0.984,0.252,-0.168
1521389481.27703,-0.984,0.256,-0.176
1521389481.28185,-0.984,0.256,-0.18
1521389481.286641,-0.984,0.264,-0.176
