#Time,X,Y,Z
#1522512243.8877947,0.056,-0.96,-0.268
1522512631.913745,0.224,-0.916,-0.372
1522512631.9220998,0.228,-0.908,-0.38
1522512631.930424,0.224,-0.912,-0.384
1522512631.9397368,0.224,-0.908,-0.376
1522512631.9510918,0.224,-0.908,-0.368
1522512631.9575408,0.228,-0.908,-0.376
1522512631.9641938,0.228,-0.908,-0.372
1522512631.9706628,0.228,-0.912,-0.372
1522512631.9772818,0.224,-0.908,-0.38
1522512631.9838629,0.232,-0.908,-0.38
1522512631.9903107,0.228,-0.908,-0.38
1522512631.9968188,0.22,-0.912,-0.364
1522512632.0033438,0.224,-0.904,-0.372
1522512632.0099337,0.228,-0.912,-0.38
1522512632.0164607,0.228,-0.908,-0.38
1522512632.0229757,0.224,-0.912,-0.376
1522512632.0294678,0.228,-0.912,-0.364
1522512632.0364897,0.228,-0.912,-0.376
1522512632.0430617,0.228,-0.916,-0.368
1522512632.0495067,0.228,-0.908,-0.364
1522512632.0555387,0.228,-0.908,-0.368
1522512632.0620468,0.224,-0.908,-0.372
1522512632.0684366,0.224,-0.904,-0.364
1522512632.0748017,0.224,-0.912,-0.376
1522512632.0812926,0.228,-0.912,-0.368
1522512632.0876627,0.228,-0.916,-0.372
1522512632.0941927,0.216,-0.908,-0.376
1522512632.1006086,0.228,-0.908,-0.372
1522512632.1068997,0.224,-0.908,-0.376
1522512632.1136136,0.228,-0.916,-0.376
1522512632.1200025,0.224,-0.912,-0.376
1522512632.1264305,0.224,-0.904,-0.376
1522512632.1329727,0.228,-0.916,-0.376
1522512632.1393945,0.224,-0.912,-0.376
1522512632.1459737,0.228,-0.916,-0.38
1522512632.1524665,0.224,-0.916,-0.376
1522512632.1590376,0.228,-0.908,-0.372
1522512632.1656475,0.232,-0.904,-0.376
1522512632.1720495,0.224,-0.912,-0.38
1522512632.1787946,0.224,-0.908,-0.376
1522512632.1853344,0.236,-0.908,-0.384
1522512632.1918445,0.228,-0.908,-0.368
1522512632.1983986,0.228,-0.916,-0.384
1522512632.2048726,0.228,-0.9,-0.372
1522512632.2114625,0.228,-0.916,-0.376
1522512632.2179894,0.22,-0.908,-0.384
1522512632.2244635,0.232,-0.912,-0.376
1522512632.2310495,0.22,-0.912,-0.364
1522512632.2375073,0.228,-0.912,-0.376
