#Time,X,Y,Z
#1522522268.353848,0.888,-0.508,-0.016
1522522268.359344,0.892,-0.512,-0.008
1522522268.3753037,0.888,-0.512,-0.016
1522522268.3901095,0.884,-0.512,-0.016
1522522268.4044664,0.888,-0.512,-0.012
1522522268.4192202,0.892,-0.512,-0.008
1522522268.4340632,0.892,-0.504,-0.028
1522522268.448689,0.884,-0.512,-0.004
1522522268.46359,0.884,-0.508,-0.008
1522522268.4783127,0.888,-0.508,-0.012
1522522268.4933267,0.888,-0.508,-0.012
1522522268.5081294,0.888,-0.508,-0.02
1522522268.5229952,0.892,-0.512,-0.016
1522522268.5377393,0.888,-0.512,-0.02
1522522268.552479,0.884,-0.508,-0.02
1522522268.567232,0.88,-0.512,-0.008
1522522268.5819519,0.884,-0.508,-0.016
1522522268.5967157,0.884,-0.508,-0.02
1522522268.6113994,0.896,-0.504,-0.012
1522522268.6262834,0.888,-0.508,-0.016
1522522268.640602,0.892,-0.516,-0.008
1522522268.655402,0.876,-0.508,-0.02
1522522268.669637,0.88,-0.508,-0.008
1522522268.6838398,0.88,-0.508,-0.016
1522522268.6981246,0.888,-0.512,-0.012
1522522268.7126315,0.892,-0.504,-0.012
1522522268.7270083,0.888,-0.508,-0.012
1522522268.741413,0.884,-0.508,-0.02
1522522268.7556632,0.888,-0.512,-0.016
1522522268.7698898,0.892,-0.512,-0.02
1522522268.7835717,0.892,-0.508,-0.012
1522522268.7978728,0.884,-0.512,-0.012
1522522268.8122745,0.888,-0.512,-0.008
1522522268.8266823,0.884,-0.512,-0.024
1522522268.8410292,0.888,-0.512,-0.016
1522522268.855524,0.888,-0.516,-0.012
1522522268.869746,0.88,-0.512,-0.008
1522522268.8838308,0.888,-0.508,-0.02
1522522268.8981056,0.888,-0.512,-0.02
1522522268.9125526,0.888,-0.508,-0.024
1522522268.9266565,0.884,-0.508,-0.024
1522522268.9409852,0.884,-0.508,-0.016
1522522268.9553862,0.888,-0.516,-0.008
1522522268.969644,0.888,-0.508,-0.012
1522522268.983579,0.888,-0.512,-0.012
1522522268.9975598,0.888,-0.512,-0.008
1522522269.0119877,0.88,-0.504,-0.012
1522522269.0264225,0.884,-0.516,-0.016
1522522269.0408194,0.884,-0.516,-0.012
1522522269.0552373,0.892,-0.508,-0.024
1522522269.069438,0.884,-0.516,-0.016
1522522269.083845,0.884,-0.504,-0.02
1522522269.0986657,0.884,-0.508,-0.02
1522522269.1129305,0.892,-0.512,-0.016
1522522269.1267946,0.888,-0.508,-0.032
1522522269.1412163,0.888,-0.508,-0.024
1522522269.1549942,0.884,-0.512,-0.016
1522522269.167365,0.884,-0.508,-0.008
1522522269.18203,0.892,-0.512,-0.02
1522522269.1971009,0.892,-0.508,-0.016
1522522269.2113397,0.884,-0.508,-0.024
1522522269.2260466,0.884,-0.508,-0.012
1522522269.2403314,0.888,-0.508,-0.016
1522522269.2541943,0.888,-0.508,-0.008
1522522269.2686563,0.888,-0.512,-0.016
1522522269.283269,0.884,-0.512,-0.012
1522522269.2975218,0.884,-0.512,-0.012
1522522269.3115358,0.884,-0.516,-0.012
1522522269.3262277,0.888,-0.504,-0.016
1522522269.3402834,0.892,-0.508,-0.016
1522522269.3548203,0.888,-0.512,-0.02
1522522269.368904,0.884,-0.508,-0.02
1522522269.382865,0.892,-0.504,-0.02
1522522269.3968568,0.892,-0.5,-0.02
1522522269.4107997,0.888,-0.508,-0.028
1522522269.4255335,0.88,-0.508,-0.012
1522522269.4397974,0.888,-0.512,-0.024
1522522269.4538703,0.892,-0.512,-0.008
1522522269.4681022,0.888,-0.508,-0.012
1522522269.482667,0.884,-0.512,-0.008
