#Time,X,Y,Z
#1522522285.4349554,0.888,-0.508,-0.012
1522522291.5515742,0.884,-0.504,-0.008
1522522291.5707612,0.888,-0.504,-0.008
1522522291.587363,0.892,-0.512,-0.012
1522522291.6032789,0.892,-0.504,-0.008
1522522291.6190147,0.888,-0.5,-0.016
1522522291.6350026,0.888,-0.512,-0.012
1522522291.6510444,0.896,-0.508,-0.016
1522522291.6670213,0.884,-0.512,-0.016
1522522291.682725,0.888,-0.508,-0.02
1522522291.6986868,0.892,-0.508,-0.02
1522522291.7147758,0.896,-0.508,-0.016
1522522291.7306397,0.884,-0.504,-0.016
1522522291.7462804,0.896,-0.508,-0.016
1522522291.7620013,0.892,-0.504,-0.02
1522522291.777904,0.888,-0.512,-0.008
1522522291.793802,0.888,-0.508,-0.012
1522522291.8095329,0.888,-0.504,-0.012
1522522291.8254256,0.888,-0.504,-0.024
1522522291.8412926,0.892,-0.508,-0.016
1522522291.8570204,0.888,-0.504,-0.012
1522522291.8725703,0.884,-0.5,-0.004
1522522291.888333,0.884,-0.504,-0.024
1522522291.904429,0.892,-0.508,-0.02
1522522291.9202647,0.888,-0.5,-0.016
1522522291.9360957,0.892,-0.508,-0.024
1522522291.9521544,0.884,-0.504,-0.02
1522522291.9677343,0.892,-0.508,-0.024
1522522291.9834702,0.892,-0.508,-0.02
1522522291.99954,0.892,-0.504,-0.02
1522522292.0158048,0.904,-0.508,-0.016
1522522292.0358446,0.888,-0.508,-0.024
1522522292.0517106,0.88,-0.504,-0.02
1522522292.0677915,0.884,-0.508,-0.028
1522522292.084952,0.9,-0.508,-0.012
1522522292.101763,0.884,-0.512,-0.012
1522522292.1223488,0.892,-0.508,-0.02
1522522292.1382928,0.892,-0.508,-0.02
1522522292.1550236,0.888,-0.5,-0.016
1522522292.1720054,0.892,-0.508,-0.008
1522522292.1882572,0.888,-0.512,-0.024
1522522292.204474,0.888,-0.504,-0.012
1522522292.221195,0.892,-0.508,-0.012
1522522292.2381017,0.888,-0.504,-0.02
1522522292.2543805,0.892,-0.512,-0.012
1522522292.2706025,0.892,-0.508,-0.02
1522522292.2874112,0.9,-0.508,-0.012
1522522292.3042521,0.892,-0.508,-0.008
1522522292.319872,0.896,-0.508,-0.008
1522522292.3349168,0.896,-0.508,-0.02
1522522292.3521137,0.892,-0.5,-0.012
1522522292.3678346,0.888,-0.512,-0.008
1522522292.3838983,0.892,-0.504,-0.016
1522522292.399615,0.892,-0.508,-0.02
1522522292.415639,0.888,-0.512,-0.012
1522522292.4315438,0.896,-0.504,-0.02
1522522292.4474678,0.888,-0.516,-0.012
1522522292.4634225,0.892,-0.512,-0.02
1522522292.4792244,0.892,-0.5,-0.016
1522522292.4953132,0.884,-0.508,-0.016
1522522292.510981,0.892,-0.508,-0.012
1522522292.526712,0.888,-0.504,-0.012
1522522292.5427208,0.892,-0.508,-0.016
1522522292.5587425,0.884,-0.504,-0.016
1522522292.5743876,0.892,-0.504,-0.016
1522522292.5901632,0.888,-0.512,-0.02
1522522292.606146,0.896,-0.5,-0.02
1522522292.622036,0.888,-0.508,-0.016
1522522292.637755,0.896,-0.508,-0.028
1522522292.6539037,0.892,-0.512,-0.012
1522522292.6700087,0.892,-0.504,-0.016
1522522292.6861644,0.888,-0.508,-0.016
1522522292.7019343,0.888,-0.504,-0.008
1522522292.7175782,0.884,-0.508,-0.012
1522522292.733934,0.888,-0.504,-0.016
1522522292.7498608,0.888,-0.512,-0.02
1522522292.7654936,0.888,-0.504,-0.02
1522522292.7810674,0.9,-0.5,-0.02
1522522292.7970803,0.892,-0.512,-0.012
1522522292.813034,0.892,-0.508,-0.02
1522522292.828561,0.9,-0.512,-0.008
1522522292.844209,0.892,-0.508,-0.024
1522522292.8601837,0.892,-0.504,-0.016
1522522292.8763175,0.892,-0.508,-0.024
1522522292.8920405,0.892,-0.508,-0.012
1522522292.9077232,0.888,-0.508,-0.012
1522522292.923757,0.896,-0.504,-0.008
1522522292.939702,0.888,-0.508,-0.012
1522522292.9563017,0.884,-0.5,-0.02
1522522292.9717436,0.888,-0.508,-0.02
1522522292.9878166,0.9,-0.512,-0.016
1522522293.0051084,0.888,-0.504,-0.016
1522522293.0221632,0.888,-0.496,-0.024
1522522293.038672,0.888,-0.504,-0.016
1522522293.0562458,0.896,-0.512,-0.02
1522522293.0722196,0.892,-0.508,-0.012
1522522293.0898914,0.896,-0.508,-0.016
1522522293.1073303,0.888,-0.504,-0.024
1522522293.1243253,0.892,-0.504,-0.016
1522522293.14081,0.892,-0.512,-0.024
1522522293.157096,0.888,-0.508,-0.024
1522522293.1739788,0.884,-0.508,-0.02
1522522293.1908426,0.888,-0.508,-0.02
1522522293.2072294,0.892,-0.512,-0.012
1522522293.2237842,0.892,-0.508,-0.012
1522522293.2405841,0.892,-0.512,-0.016
1522522293.257475,0.896,-0.504,-0.016
1522522293.2739978,0.884,-0.504,-0.012
1522522293.2902246,0.896,-0.512,-0.02
1522522293.3073385,0.892,-0.504,-0.02
1522522293.3247633,0.888,-0.508,-0.028
1522522293.341687,0.892,-0.512,-0.012
1522522293.358594,0.892,-0.508,-0.016
1522522293.3759007,0.892,-0.504,-0.016
1522522293.3929915,0.888,-0.504,-0.016
1522522293.4098394,0.892,-0.512,-0.008
1522522293.4267042,0.888,-0.504,-0.02
1522522293.44404,0.892,-0.508,-0.016
1522522293.460866,0.888,-0.508,-0.012
1522522293.4778697,0.888,-0.508,-0.012
1522522293.4947505,0.888,-0.508,-0.024
1522522293.5121965,0.896,-0.508,-0.016
1522522293.5291083,0.888,-0.508,-0.02
1522522293.5460231,0.888,-0.512,-0.016
1522522293.563485,0.892,-0.508,-0.008
1522522293.5799959,0.892,-0.508,-0.024
1522522293.5961547,0.892,-0.508,-0.024
1522522293.6122634,0.884,-0.508,-0.016
1522522293.6286433,0.892,-0.508,-0.016
1522522293.6453152,0.888,-0.508,-0.008
1522522293.661282,0.884,-0.504,-0.012
1522522293.6773899,0.892,-0.508,-0.016
1522522293.6938696,0.888,-0.504,-0.016
1522522293.7103875,0.888,-0.504,-0.02
1522522293.7266455,0.896,-0.512,-0.012
1522522293.7433763,0.888,-0.508,-0.004
1522522293.760277,0.888,-0.504,-0.02
1522522293.777603,0.888,-0.512,-0.02
1522522293.7941818,0.888,-0.512,-0.02
1522522293.8109946,0.888,-0.504,-0.012
1522522293.8277855,0.896,-0.504,-0.012
1522522293.8446283,0.892,-0.508,-0.016
1522522293.861429,0.892,-0.508,-0.012
1522522293.8782148,0.884,-0.508,-0.02
1522522293.8955576,0.888,-0.508,-0.02
1522522293.9124205,0.888,-0.508,-0.012
1522522293.9291575,0.888,-0.504,-0.024
1522522293.9460442,0.892,-0.5,-0.012
1522522293.962971,0.9,-0.512,-0.012
1522522293.97974,0.888,-0.504,-0.028
1522522293.9965937,0.888,-0.504,-0.028
1522522294.0133617,0.892,-0.504,-0.024
1522522294.0305974,0.888,-0.512,-0.012
1522522294.0476153,0.888,-0.508,-0.024
1522522294.063591,0.888,-0.504,-0.024
1522522294.082059,0.896,-0.512,-0.016
1522522294.099285,0.884,-0.508,-0.024
1522522294.1163006,0.884,-0.5,-0.008
1522522294.1328294,0.892,-0.504,-0.004
1522522294.1491253,0.888,-0.504,-0.016
1522522294.166028,0.892,-0.508,-0.016
1522522294.182945,0.892,-0.508,-0.012
1522522294.199519,0.896,-0.508,-0.016
1522522294.2156997,0.892,-0.512,-0.016
1522522294.2324014,0.892,-0.508,-0.016
1522522294.2490513,0.888,-0.512,-0.016
1522522294.265711,0.888,-0.508,-0.02
1522522294.282039,0.888,-0.508,-0.012
1522522294.2986538,0.888,-0.508,-0.016
1522522294.3155136,0.888,-0.508,-0.024
1522522294.3316765,0.888,-0.512,-0.012
1522522294.3477185,0.888,-0.508,-0.016
1522522294.3644943,0.892,-0.508,-0.012
1522522294.3813941,0.892,-0.508,-0.016
1522522294.39781,0.888,-0.508,-0.016
1522522294.4141598,0.888,-0.508,-0.028
1522522294.4309516,0.888,-0.508,-0.016
1522522294.4479995,0.892,-0.508,-0.02
1522522294.4643393,0.888,-0.508,-0.012
1522522294.4805982,0.892,-0.512,-0.012
1522522294.498561,0.892,-0.508,-0.02
1522522294.5145319,0.888,-0.508,-0.024
1522522294.5315216,0.888,-0.508,-0.02
1522522294.5483553,0.884,-0.508,-0.012
1522522294.5657792,0.892,-0.508,-0.016
1522522294.5826452,0.888,-0.504,-0.012
1522522294.599444,0.888,-0.504,-0.024
1522522294.616361,0.892,-0.508,-0.012
1522522294.6339345,0.888,-0.508,-0.02
1522522294.6508443,0.888,-0.508,-0.028
1522522294.6677473,0.884,-0.508,-0.016
1522522294.6844592,0.888,-0.504,-0.02
1522522294.701715,0.888,-0.512,-0.016
1522522294.7187998,0.888,-0.512,-0.012
1522522294.7357166,0.892,-0.512,-0.028
1522522294.7523954,0.892,-0.508,-0.02
1522522294.7707224,0.896,-0.508,-0.012
1522522294.786992,0.892,-0.504,-0.016
1522522294.802873,0.888,-0.512,-0.024
1522522294.8193188,0.888,-0.504,-0.02
1522522294.8357546,0.904,-0.508,-0.012
1522522294.8517175,0.892,-0.508,-0.02
1522522294.8676775,0.888,-0.508,-0.02
1522522294.8841803,0.892,-0.504,-0.008
1522522294.901912,0.888,-0.508,-0.012
1522522294.9181278,0.892,-0.508,-0.016
1522522294.9341717,0.896,-0.508,-0.016
1522522294.9506495,0.884,-0.504,-0.012
1522522294.9674354,0.896,-0.508,-0.016
1522522294.9836001,0.892,-0.504,-0.02
1522522294.9995492,0.888,-0.512,-0.02
1522522295.0159838,0.896,-0.504,-0.012
1522522295.0324728,0.884,-0.504,-0.008
1522522295.0484526,0.892,-0.508,-0.016
1522522295.0640054,0.896,-0.492,-0.008
1522522295.0804694,0.888,-0.508,-0.024
1522522295.0970662,0.892,-0.508,-0.008
1522522295.11295,0.892,-0.5,-0.008
1522522295.1287549,0.892,-0.508,-0.02
1522522295.1457987,0.892,-0.508,-0.02
1522522295.1624236,0.892,-0.508,-0.016
1522522295.1785474,0.884,-0.508,-0.004
1522522295.194574,0.888,-0.508,-0.016
1522522295.2109702,0.888,-0.508,-0.02
1522522295.2275999,0.892,-0.508,-0.02
1522522295.2436638,0.896,-0.512,-0.008
1522522295.2594476,0.892,-0.512,-0.02
1522522295.2757964,0.892,-0.508,-0.008
1522522295.2921772,0.892,-0.508,-0.016
1522522295.3081381,0.888,-0.508,-0.016
1522522295.324569,0.888,-0.504,-0.016
1522522295.3416257,0.892,-0.508,-0.016
1522522295.3586836,0.896,-0.512,-0.008
1522522295.3751426,0.888,-0.508,-0.008
1522522295.3915923,0.888,-0.508,-0.012
1522522295.4085972,0.888,-0.516,-0.012
1522522295.425597,0.896,-0.508,-0.012
1522522295.442206,0.892,-0.508,-0.012
1522522295.4585347,0.892,-0.508,-0.016
1522522295.4755895,0.884,-0.508,-0.02
1522522295.4925933,0.896,-0.512,-0.016
1522522295.5096881,0.896,-0.504,-0.008
1522522295.526645,0.9,-0.508,-0.02
1522522295.5439289,0.888,-0.508,-0.016
