#Time,X,Y,Z
#1522522268.3708677,-0.432,0.932,0.08
1522523092.889168,-0.244,1.012,0.072
1522523092.9069226,-0.244,1.0,0.076
1522523092.9247634,-0.248,1.004,0.056
1522523092.94244,-0.248,1.012,0.08
1522523092.9601717,-0.256,1.008,0.068
1522523092.9779005,-0.248,1.012,0.072
1522523092.9955182,-0.236,1.004,0.084
1522523093.013629,-0.244,1.008,0.076
1522523093.0312657,-0.248,1.004,0.088
1522523093.0493603,-0.248,1.016,0.064
1522523093.067039,-0.252,1.004,0.076
1522523093.0848408,-0.252,1.012,0.072
1522523093.1024485,-0.252,1.02,0.08
1522523093.1200683,-0.248,1.012,0.076
1522523093.137842,-0.248,1.008,0.088
1522523093.1554496,-0.244,1.0,0.084
1522523093.1732554,-0.252,1.008,0.076
1522523093.190918,-0.248,1.008,0.084
1522523093.2085319,-0.244,1.004,0.076
1522523093.2262914,-0.248,1.008,0.072
1522523093.243905,-0.248,1.004,0.076
1522523093.2615008,-0.248,1.008,0.104
1522523093.2793145,-0.256,1.004,0.076
1522523093.2970023,-0.248,1.004,0.08
1522523093.314788,-0.26,1.012,0.068
1522523093.3324318,-0.248,1.008,0.08
1522523093.3500485,-0.252,1.008,0.068
1522523093.3678432,-0.248,1.008,0.072
1522523093.385443,-0.244,1.004,0.08
1522523093.4032795,-0.252,1.012,0.096
1522523093.4209003,-0.244,0.996,0.076
1522523093.4472828,-0.244,1.008,0.08
1522523093.4710286,-0.24,1.004,0.076
1522523093.4878352,-0.248,1.012,0.088
1522523093.505441,-0.252,1.008,0.08
1522523093.5231335,-0.248,1.008,0.092
1522523093.5406284,-0.248,1.008,0.064
1522523093.558255,-0.252,1.008,0.084
1522523093.5766277,-0.244,1.012,0.096
1522523093.5943506,-0.244,1.004,0.076
1522523093.6120472,-0.24,1.004,0.084
1522523093.629597,-0.244,1.008,0.068
1522523093.6472425,-0.244,1.008,0.072
1522523093.6648612,-0.248,1.016,0.08
1522523093.682363,-0.24,1.008,0.084
1522523093.6998787,-0.248,1.008,0.072
1522523093.7175605,-0.244,1.012,0.072
1522523093.7351031,-0.248,1.008,0.08
1522523093.7526,-0.244,1.004,0.092
1522523093.7702155,-0.244,1.008,0.072
1522523093.7878742,-0.252,1.012,0.076
1522523093.805399,-0.236,1.012,0.072
1522523093.8228986,-0.248,1.004,0.076
1522523093.8405263,-0.244,1.02,0.08
1522523093.8580332,-0.248,1.008,0.068
1522523093.8756168,-0.248,1.008,0.08
1522523093.8932896,-0.252,1.012,0.084
1522523093.9108043,-0.248,1.008,0.076
1522523093.928318,-0.244,1.012,0.072
1522523093.9459777,-0.248,1.004,0.076
1522523093.9635625,-0.256,1.008,0.08
1522523093.981085,-0.244,1.004,0.076
1522523093.9987419,-0.248,1.0,0.076
