#Time,X,Y,Z
#1522434680.5115187,1.064,-0.048,-0.2
1522434874.9549127,1.06,-0.048,-0.2
1522434874.9635906,1.064,-0.036,-0.192
1522434874.9732845,1.06,-0.036,-0.2
1522434874.9823873,1.068,-0.044,-0.2
1522434874.9911773,1.072,-0.044,-0.192
1522434875.0020032,1.076,-0.04,-0.204
1522434875.011084,1.072,-0.048,-0.196
1522434875.0189402,1.068,-0.044,-0.208
1522434875.029295,1.064,-0.048,-0.204
1522434875.038261,1.064,-0.032,-0.204
1522434875.0485718,1.06,-0.044,-0.2
1522434875.057386,1.068,-0.052,-0.2
1522434875.0662158,1.064,-0.048,-0.204
1522434875.0752046,1.064,-0.048,-0.204
1522434875.0843155,1.068,-0.04,-0.212
1522434875.0938246,1.068,-0.04,-0.196
1522434875.1019075,1.068,-0.04,-0.204
1522434875.1105945,1.064,-0.044,-0.2
1522434875.1194134,1.056,-0.044,-0.196
1522434875.1276042,1.064,-0.048,-0.2
1522434875.1370924,1.068,-0.04,-0.204
1522434875.1450632,1.064,-0.04,-0.204
1522434875.1540222,1.056,-0.04,-0.204
1522434875.162635,1.064,-0.044,-0.212
1522434875.171151,1.064,-0.036,-0.2
1522434875.180626,1.064,-0.044,-0.208
1522434875.18887,1.076,-0.044,-0.196
1522434875.1974387,1.064,-0.048,-0.204
1522434875.2061489,1.064,-0.052,-0.192
1522434875.2147326,1.064,-0.052,-0.204
1522434875.2240086,1.072,-0.048,-0.192
1522434875.2325425,1.064,-0.044,-0.2
1522434875.2411995,1.064,-0.04,-0.2
1522434875.2499385,1.064,-0.048,-0.204
1522434875.2582784,1.064,-0.044,-0.208
1522434875.2687004,1.06,-0.036,-0.196
1522434875.2778232,1.064,-0.048,-0.204
1522434875.2878132,1.06,-0.036,-0.208
1522434875.297368,1.068,-0.04,-0.196
1522434875.306653,1.072,-0.044,-0.2
1522434875.3170629,1.068,-0.04,-0.204
1522434875.3262467,1.072,-0.048,-0.204
1522434875.3359978,1.056,-0.044,-0.2
1522434875.3451116,1.064,-0.04,-0.212
1522434875.3541217,1.06,-0.04,-0.204
1522434875.3634527,1.068,-0.048,-0.2
1522434875.3722074,1.064,-0.04,-0.196
1522434875.3811414,1.056,-0.04,-0.196
1522434875.3903093,1.068,-0.044,-0.204
1522434875.3991003,1.064,-0.044,-0.2
1522434875.4085183,1.06,-0.04,-0.208
1522434875.416922,1.068,-0.052,-0.212
1522434875.425923,1.068,-0.04,-0.192
1522434875.435024,1.064,-0.04,-0.228
1522434875.443583,1.064,-0.052,-0.204
1522434875.452936,1.064,-0.044,-0.2
1522434875.4617867,1.068,-0.036,-0.192
1522434875.471017,1.064,-0.04,-0.196
1522434875.4797947,1.056,-0.056,-0.204
1522434875.4884777,1.064,-0.036,-0.192
1522434875.4976745,1.064,-0.048,-0.204
1522434875.5064905,1.068,-0.048,-0.196
1522434875.5147445,1.052,-0.036,-0.2
1522434875.5252953,1.064,-0.04,-0.2
1522434875.5345953,1.068,-0.044,-0.192
1522434875.5436513,1.068,-0.048,-0.192
1522434875.5532222,1.064,-0.04,-0.2
1522434875.5621772,1.064,-0.048,-0.2
1522434875.571363,1.068,-0.052,-0.204
1522434875.580244,1.064,-0.048,-0.196
1522434875.589046,1.068,-0.044,-0.2
1522434875.5985398,1.068,-0.04,-0.204
1522434875.6076858,1.072,-0.044,-0.196
1522434875.6148088,1.064,-0.04,-0.208
1522434875.6252317,1.06,-0.044,-0.204
1522434875.6340885,1.068,-0.04,-0.196
1522434875.6438246,1.068,-0.048,-0.204
1522434875.6508315,1.064,-0.036,-0.2
1522434875.6612363,1.068,-0.04,-0.204
1522434875.6702912,1.068,-0.048,-0.196
1522434875.6786683,1.068,-0.036,-0.2
1522434875.6882522,1.068,-0.036,-0.192
1522434875.6967552,1.064,-0.044,-0.208
1522434875.705728,1.076,-0.044,-0.18
1522434875.714731,1.064,-0.044,-0.204
1522434875.723435,1.06,-0.036,-0.196
1522434875.7328777,1.068,-0.04,-0.2
1522434875.7419467,1.064,-0.048,-0.2
1522434875.7506397,1.064,-0.048,-0.2
1522434875.7593236,1.064,-0.048,-0.196
1522434875.7682686,1.06,-0.044,-0.2
1522434875.7776895,1.056,-0.048,-0.208
1522434875.7849255,1.076,-0.04,-0.196
1522434875.7953813,1.068,-0.044,-0.2
1522434875.8041663,1.06,-0.048,-0.208
1522434875.8125713,1.068,-0.044,-0.2
1522434875.822092,1.064,-0.032,-0.204
1522434875.8311,1.064,-0.044,-0.212
1522434875.839999,1.064,-0.04,-0.208
1522434875.84882,1.064,-0.048,-0.188
