#Time,X,Y,Z
#1522512243.8860197,0.172,-0.932,-0.232
1522512492.782603,0.188,-0.924,-0.224
1522512492.801141,0.188,-0.912,-0.228
1522512492.806034,0.196,-0.92,-0.232
1522512492.81338,0.196,-0.92,-0.232
1522512492.8180501,0.192,-0.924,-0.232
1522512492.825542,0.196,-0.924,-0.224
1522512492.83018,0.2,-0.916,-0.232
1522512492.846114,0.196,-0.928,-0.232
1522512492.850851,0.2,-0.924,-0.24
1522512492.85826,0.192,-0.92,-0.232
1522512492.863112,0.204,-0.92,-0.228
1522512492.867703,0.192,-0.928,-0.216
1522512492.875048,0.192,-0.932,-0.228
1522512492.879657,0.192,-0.928,-0.228
1522512492.89779,0.192,-0.924,-0.236
1522512492.902518,0.184,-0.92,-0.232
1522512492.910389,0.188,-0.92,-0.236
1522512492.915084,0.2,-0.928,-0.228
1522512492.923148,0.192,-0.928,-0.232
1522512492.9277759,0.184,-0.92,-0.228
1522512492.9323928,0.184,-0.92,-0.228
1522512492.9497378,0.192,-0.924,-0.236
1522512492.9546309,0.192,-0.916,-0.22
1522512492.961891,0.192,-0.92,-0.228
1522512492.9666448,0.196,-0.924,-0.228
1522512492.9733248,0.184,-0.92,-0.228
1522512492.9779608,0.192,-0.924,-0.24
1522512492.98258,0.192,-0.92,-0.228
1522512492.9997518,0.192,-0.932,-0.224
1522512493.0046449,0.192,-0.924,-0.232
1522512493.0119638,0.192,-0.92,-0.228
1522512493.016734,0.188,-0.928,-0.22
1522512493.021366,0.188,-0.924,-0.224
1522512493.0260327,0.196,-0.92,-0.232
1522512493.0306537,0.192,-0.912,-0.22
1522512493.0460308,0.188,-0.92,-0.224
1522512493.0512106,0.2,-0.924,-0.228
1522512493.0563197,0.192,-0.924,-0.22
1522512493.0610268,0.192,-0.92,-0.228
1522512493.0657408,0.196,-0.928,-0.228
1522512493.0703688,0.192,-0.924,-0.22
1522512493.0768826,0.188,-0.924,-0.236
1522512493.0814936,0.196,-0.928,-0.232
1522512493.0956817,0.188,-0.916,-0.236
1522512493.1004486,0.184,-0.92,-0.228
