#Time,X,Y,Z
#1521348098.4227023,0.108,1.096,0.132
1521384344.3378098,0.58,0.932,0.228
1521384344.3423347,0.572,0.924,0.232
1521384344.3468857,0.576,0.916,0.232
1521384344.3514237,0.56,0.904,0.228
1521384344.3559456,0.56,0.9,0.228
1521384344.3604426,0.572,0.896,0.232
1521384344.3649347,0.572,0.872,0.224
1521384344.3695495,0.556,0.88,0.216
1521384344.3740776,0.548,0.876,0.212
1521384344.3786335,0.548,0.876,0.212
1521384344.3831604,0.54,0.876,0.22
1521384344.3878005,0.528,0.872,0.212
1521384344.3923414,0.52,0.876,0.192
1521384344.3968983,0.512,0.88,0.204
1521384344.4014332,0.496,0.872,0.196
1521384344.4059584,0.5,0.86,0.208
1521384344.4104922,0.496,0.876,0.2
1521384344.4150841,0.492,0.896,0.204
1521384344.4196181,0.496,0.872,0.208
1521384344.4241552,0.496,0.872,0.208
1521384344.4287062,0.504,0.9,0.22
1521384344.433231,0.52,0.892,0.22
1521384344.437777,0.54,0.904,0.22
1521384344.442308,0.552,0.92,0.224
1521384344.446862,0.564,0.912,0.232
1521384344.451395,0.58,0.924,0.248
1521384344.455917,0.564,0.932,0.24
1521384344.4604478,0.58,0.944,0.244
1521384344.4650438,0.58,0.944,0.244
1521384344.4695399,0.572,0.944,0.22
1521384344.4740207,0.596,0.968,0.216
1521384344.4785647,0.56,0.964,0.224
1521384344.4830956,0.552,0.972,0.204
1521384344.4876487,0.54,0.968,0.2
1521384344.4921787,0.556,0.96,0.204
1521384344.4967186,0.54,0.98,0.192
1521384344.5012157,0.536,0.996,0.176
1521384344.5057206,0.536,0.996,0.176
1521384344.5102575,0.536,0.96,0.176
1521384344.5147865,0.552,0.968,0.172
1521384344.5193975,0.552,0.96,0.16
1521384344.5239205,0.56,0.972,0.188
1521384344.5284743,0.568,0.988,0.192
1521384344.5329983,0.576,0.996,0.204
1521384344.5375404,0.58,1.016,0.208
1521384344.5420682,0.608,1.016,0.22
1521384344.5466132,0.62,1.008,0.216
1521384344.5511463,0.62,1.008,0.216
1521384344.555668,0.62,1.008,0.216
1521384344.56025,0.66,1.028,0.224
1521384344.5647821,0.672,1.028,0.232
1521384344.569364,0.7,1.032,0.24
1521384344.573844,0.716,1.04,0.232
1521384344.57846,0.744,1.06,0.236
1521384344.582989,0.756,1.088,0.244
1521384344.587522,0.76,1.092,0.236
1521384344.592017,0.752,1.104,0.236
1521384344.5965319,0.752,1.104,0.236
1521384344.6010768,0.748,1.124,0.244
1521384344.6055958,0.752,1.12,0.224
1521384344.6101017,0.74,1.124,0.212
1521384344.6145847,0.72,1.116,0.204
1521384344.6191196,0.708,1.12,0.2
1521384344.6236537,0.692,1.088,0.2
1521384344.6281958,0.652,1.096,0.184
1521384344.6327276,0.608,1.056,0.188
1521384344.6373355,0.608,1.056,0.188
1521384344.6418655,0.596,1.016,0.208
1521384344.6464205,0.584,1.008,0.2
1521384344.6509495,0.568,0.98,0.196
1521384344.6554914,0.592,0.952,0.2
1521384344.6600244,0.604,0.928,0.212
1521384344.6645513,0.62,0.932,0.212
1521384344.6690993,0.652,0.92,0.232
1521384344.6736362,0.672,0.92,0.208
1521384344.6781552,0.692,0.96,0.204
1521384344.6826422,0.692,0.96,0.204
1521384344.6873112,0.732,0.996,0.196
1521384344.6918492,0.748,1.036,0.204
1521384344.696403,0.764,1.052,0.2
1521384344.7009442,0.804,1.088,0.184
1521384344.705482,0.848,1.12,0.2
1521384344.710016,0.872,1.148,0.168
1521384344.71454,0.868,1.176,0.176
1521384344.719079,0.864,1.18,0.192
1521384344.7236218,0.852,1.188,0.184
1521384344.7281759,0.852,1.188,0.184
1521384344.7327158,0.844,1.168,0.176
1521384344.737321,0.836,1.164,0.176
1521384344.7418478,0.804,1.14,0.168
1521384344.7464068,0.788,1.112,0.192
1521384344.7509377,0.78,1.064,0.2
1521384344.7554748,0.748,1.028,0.208
1521384344.7600076,0.728,1.0,0.22
1521384344.7645347,0.716,0.964,0.212
1521384344.7690785,0.716,0.964,0.212
1521384344.7736197,0.68,0.928,0.22
1521384344.7781596,0.688,0.896,0.24
1521384344.7826836,0.672,0.868,0.224
1521384344.7872875,0.672,0.828,0.24
1521384344.7918155,0.656,0.804,0.24
1521384344.7963743,0.648,0.8,0.24
1521384344.8008645,0.652,0.772,0.252
1521384344.8054852,0.636,0.768,0.252
1521384344.8126612,0.656,0.76,0.264
1521384344.8197162,0.648,0.756,0.268
1521384344.8267813,0.656,0.768,0.296
1521384344.8338182,0.676,0.776,0.3
1521384344.840872,0.684,0.796,0.304
1521384344.847932,0.676,0.812,0.308
1521384344.855064,0.656,0.82,0.276
1521384344.862061,0.616,0.836,0.272
1521384344.8690858,0.596,0.84,0.272
1521384344.8761387,0.572,0.848,0.232
