#Time,X,Y,Z
#1522170747.5024757,-0.008,0.856,0.648
1522172859.54498,0.004,1.032,0.288
1522172859.549902,0.004,1.032,0.288
1522172859.554938,0.0,1.036,0.292
1522172859.559888,0.0,1.036,0.296
1522172859.5649319,-0.004,1.04,0.304
1522172859.5698779,0.004,1.036,0.3
1522172859.5749087,0.0,1.04,0.292
1522172859.5798707,-0.004,1.048,0.284
1522172859.5849028,0.0,1.036,0.292
1522172859.5898578,-0.004,1.04,0.284
1522172859.5948677,-0.008,1.036,0.304
1522172859.5997727,0.004,1.04,0.296
1522172859.6047156,0.0,1.036,0.296
1522172859.6096816,0.0,1.036,0.296
1522172859.6146414,-0.004,1.04,0.308
1522172859.6196096,0.004,1.04,0.292
1522172859.6245515,0.004,1.032,0.296
1522172859.6295063,0.0,1.04,0.304
1522172859.6344504,0.0,1.036,0.292
1522172859.6394274,-0.004,1.036,0.292
1522172859.6443853,0.0,1.032,0.304
1522172859.6493504,0.0,1.036,0.292
1522172859.6543112,0.0,1.04,0.288
1522172859.6592832,-0.004,1.044,0.288
1522172859.6642342,0.0,1.04,0.3
1522172859.669182,0.008,1.04,0.292
1522172859.674113,0.0,1.04,0.296
1522172859.679054,0.0,1.032,0.3
1522172859.683984,0.0,1.036,0.292
1522172859.688944,0.0,1.032,0.292
1522172859.6938899,0.008,1.032,0.292
1522172859.69884,0.0,1.044,0.288
1522172859.702776,0.0,1.044,0.288
1522172859.7076988,0.0,1.032,0.3
1522172859.7126617,0.0,1.036,0.3
1522172859.7175949,0.004,1.036,0.304
1522172859.7225978,0.004,1.04,0.292
1522172859.7263896,0.0,1.032,0.304
1522172859.7305827,0.0,1.04,0.3
1522172859.7360117,0.0,1.028,0.296
1522172859.7409067,0.0,1.036,0.3
1522172859.7453187,0.004,1.036,0.288
1522172859.7513695,0.004,1.04,0.288
1522172859.7575464,-0.004,1.036,0.292
1522172859.7636144,0.0,1.032,0.292
1522172859.7697203,0.004,1.032,0.288
1522172859.7758675,-0.004,1.04,0.284
1522172859.7820213,-0.004,1.044,0.296
1522172859.7881234,0.004,1.036,0.296
1522172859.7941902,0.0,1.028,0.292
1522172859.800388,0.004,1.032,0.3
1522172859.8065052,0.0,1.04,0.288
1522172859.8125942,0.0,1.04,0.308
1522172859.818696,0.0,1.032,0.292
1522172859.824899,0.0,1.036,0.296
1522172859.83104,0.004,1.036,0.296
1522172859.837415,0.0,1.04,0.284
1522172859.8435128,0.004,1.032,0.308
1522172859.8496578,0.004,1.036,0.3
1522172859.8558047,0.0,1.04,0.296
1522172859.8615227,0.0,1.044,0.296
1522172859.8672037,-0.004,1.048,0.288
1522172859.8733807,-0.004,1.032,0.308
1522172859.8795626,-0.008,1.036,0.304
1522172859.8857076,0.0,1.032,0.296
1522172859.8913536,0.0,1.04,0.3
1522172859.8963215,0.004,1.036,0.3
1522172859.9012835,0.0,1.036,0.292
1522172859.9062715,0.0,1.036,0.292
1522172859.9112163,0.004,1.036,0.296
1522172859.9161963,0.0,1.032,0.292
1522172859.9211423,0.004,1.036,0.3
1522172859.9261312,0.0,1.044,0.3
1522172859.9310672,0.0,1.032,0.292
1522172859.936052,0.0,1.032,0.296
1522172859.941003,0.0,1.036,0.3
1522172859.945982,0.0,1.036,0.296
1522172859.950927,0.0,1.044,0.3
1522172859.95591,-0.004,1.04,0.3
1522172859.96089,0.0,1.044,0.296
1522172859.9658709,0.016,1.036,0.292
1522172859.970835,0.004,1.036,0.3
1522172859.975813,0.0,1.032,0.296
1522172859.9807718,0.0,1.036,0.296
1522172859.9857519,0.0,1.036,0.308
1522172859.9907148,0.0,1.032,0.316
1522172859.9956758,0.008,1.036,0.296
1522172860.0006266,-0.004,1.04,0.296
1522172860.0055487,0.008,1.048,0.304
1522172860.0105577,0.004,1.036,0.292
1522172860.0154777,0.004,1.036,0.292
1522172860.0205364,-0.004,1.032,0.3
1522172860.0255196,-0.004,1.04,0.292
1522172860.0305245,-0.004,1.04,0.296
1522172860.0354354,0.004,1.04,0.292
1522172860.0403013,0.008,1.04,0.284
1522172860.0453584,-0.004,1.032,0.312
1522172860.0502672,0.0,1.04,0.304
1522172860.0553112,0.0,1.044,0.292
1522172860.0602312,0.004,1.032,0.292
1522172860.0652652,0.012,1.036,0.292
1522172860.0701802,0.004,1.032,0.3
1522172860.075195,0.0,1.032,0.3
1522172860.0801291,-0.004,1.032,0.3
1522172860.08515,0.0,1.032,0.296
1522172860.090077,-0.004,1.032,0.296
1522172860.095072,0.004,1.036,0.292
1522172860.099961,0.0,1.032,0.3
1522172860.1049688,-0.004,1.036,0.296
1522172860.1098828,0.0,1.032,0.3
1522172860.1148767,-0.004,1.032,0.292
1522172860.119804,0.004,1.04,0.3
1522172860.1247597,0.0,1.048,0.288
1522172860.1296988,0.0,1.04,0.296
1522172860.1346207,0.0,1.04,0.304
1522172860.1397057,0.004,1.036,0.296
1522172860.1435156,-0.004,1.028,0.312
1522172860.1484985,0.0,1.032,0.28
1522172860.1524324,0.0,1.032,0.28
1522172860.1573446,0.0,1.036,0.292
1522172860.1622555,-0.004,1.036,0.292
1522172860.1671906,0.004,1.028,0.296
1522172860.1721125,0.0,1.04,0.292
1522172860.1770113,-0.004,1.032,0.288
1522172860.1818914,0.004,1.028,0.292
1522172860.1868422,-0.004,1.04,0.304
1522172860.1917582,0.0,1.048,0.296
1522172860.1966832,0.004,1.04,0.308
1522172860.2015963,0.0,1.04,0.304
1522172860.2065232,0.012,1.036,0.296
1522172860.2114272,0.0,1.028,0.3
1522172860.216293,0.004,1.028,0.292
1522172860.221296,0.0,1.044,0.3
1522172860.225047,0.0,1.044,0.3
1522172860.2299209,0.0,1.036,0.284
1522172860.235036,0.0,1.036,0.296
1522172860.2399778,0.0,1.036,0.3
1522172860.2449918,0.004,1.032,0.296
1522172860.2499127,0.004,1.036,0.292
1522172860.2549577,-0.004,1.044,0.292
1522172860.2599359,-0.004,1.028,0.308
1522172860.2649748,-0.004,1.04,0.3
1522172860.2699156,0.0,1.036,0.292
1522172860.2749386,0.004,1.04,0.292
1522172860.2798865,0.0,1.032,0.292
1522172860.2848716,0.0,1.032,0.288
1522172860.2897685,0.0,1.028,0.296
1522172860.2947176,0.0,1.032,0.304
1522172860.2996674,0.008,1.04,0.288
1522172860.3046105,0.004,1.036,0.3
1522172860.3095834,0.0,1.04,0.292
1522172860.3135784,0.004,1.032,0.296
1522172860.3185194,0.004,1.04,0.296
1522172860.3234193,0.0,1.032,0.296
1522172860.3283403,0.004,1.036,0.284
1522172860.3334022,0.004,1.036,0.296
1522172860.338334,0.0,1.036,0.292
1522172860.3432481,0.0,1.04,0.292
1522172860.34818,0.0,1.032,0.308
1522172860.3531082,-0.008,1.032,0.308
1522172860.358064,-0.008,1.032,0.308
1522172860.362985,0.004,1.028,0.296
1522172860.3679109,0.0,1.044,0.292
1522172860.3728778,0.0,1.036,0.312
1522172860.377801,0.0,1.036,0.292
1522172860.3828008,-0.012,1.04,0.288
1522172860.3877637,-0.004,1.032,0.3
1522172860.3927438,0.004,1.032,0.292
1522172860.3976607,0.0,1.036,0.3
1522172860.4026277,0.0,1.028,0.308
1522172860.4075787,-0.004,1.036,0.296
1522172860.4125595,0.0,1.04,0.292
1522172860.4174826,0.004,1.036,0.288
1522172860.4224555,0.0,1.032,0.3
1522172860.4273834,0.004,1.04,0.296
1522172860.4322805,0.0,1.04,0.288
1522172860.4371574,0.0,1.032,0.288
1522172860.4420404,0.0,1.036,0.3
1522172860.4469593,0.0,1.036,0.284
1522172860.4518383,-0.004,1.04,0.288
1522172860.4567873,-0.008,1.044,0.3
1522172860.4617221,0.0,1.036,0.3
1522172860.4666321,0.0,1.04,0.3
1522172860.471548,0.004,1.044,0.292
1522172860.4764752,0.0,1.032,0.288
1522172860.4813452,0.0,1.032,0.308
1522172860.485119,0.0,1.032,0.308
1522172860.490056,0.004,1.032,0.292
1522172860.495102,0.0,1.036,0.292
1522172860.500053,0.004,1.036,0.304
1522172860.5050988,0.0,1.032,0.3
1522172860.510083,-0.004,1.036,0.296
1522172860.515127,0.012,1.032,0.296
1522172860.520079,0.0,1.04,0.296
1522172860.5251288,0.0,1.04,0.292
1522172860.5300777,0.0,1.032,0.292
1522172860.5350878,0.0,1.036,0.3
1522172860.5399907,0.0,1.04,0.288
1522172860.5450516,0.0,1.036,0.296
1522172860.5499947,0.0,1.036,0.3
1522172860.5550246,0.0,1.032,0.292
1522172860.5599744,0.004,1.032,0.292
1522172860.5650265,-0.008,1.032,0.3
1522172860.5699794,0.0,1.036,0.304
1522172860.5750165,0.0,1.036,0.292
1522172860.5799384,0.0,1.036,0.288
1522172860.5849564,0.0,1.036,0.296
1522172860.5899074,0.0,1.036,0.292
1522172860.5949342,-0.004,1.036,0.308
1522172860.5998862,0.004,1.032,0.304
1522172860.604911,0.0,1.036,0.304
1522172860.609852,0.004,1.032,0.304
1522172860.6148682,0.004,1.04,0.292
1522172860.6198342,-0.008,1.036,0.296
1522172860.624866,0.004,1.036,0.3
1522172860.629805,0.0,1.032,0.3
1522172860.6348019,0.0,1.032,0.292
1522172860.639765,-0.004,1.036,0.304
1522172860.6446838,0.0,1.04,0.292
1522172860.6495948,0.0,1.04,0.292
1522172860.6545298,0.008,1.032,0.292
1522172860.6595218,-0.004,1.036,0.296
1522172860.6644597,0.0,1.04,0.3
1522172860.6694498,-0.004,1.04,0.292
1522172860.6744287,-0.008,1.044,0.296
1522172860.6794035,-0.004,1.028,0.304
1522172860.6843605,0.0,1.036,0.296
1522172860.6893325,0.0,1.04,0.32
1522172860.6942666,0.0,1.028,0.296
1522172860.6992276,0.0,1.04,0.296
1522172860.7041914,-0.004,1.036,0.296
1522172860.7091565,0.0,1.032,0.304
1522172860.7140913,0.004,1.028,0.3
1522172860.7190573,0.0,1.036,0.288
1522172860.7240024,0.004,1.04,0.288
1522172860.7289703,0.0,1.032,0.296
1522172860.7365303,0.004,1.028,0.3
1522172860.7415552,0.0,1.036,0.3
1522172860.7464952,-0.008,1.04,0.292
1522172860.751393,-0.004,1.036,0.308
1522172860.755172,0.0,1.044,0.292
1522172860.760118,0.004,1.032,0.292
1522172860.765164,0.0,1.032,0.284
1522172860.770125,0.0,1.04,0.296
1522172860.7751758,0.0,1.028,0.296
1522172860.780128,0.004,1.036,0.292
1522172860.7851338,0.0,1.032,0.296
1522172860.790042,0.0,1.036,0.296
1522172860.7950988,0.0,1.036,0.284
1522172860.8000438,0.0,1.04,0.296
1522172860.8051016,0.004,1.036,0.304
1522172860.8100667,-0.004,1.04,0.304
1522172860.8151276,0.0,1.036,0.296
1522172860.8200736,0.008,1.04,0.3
1522172860.8251185,0.0,1.036,0.3
1522172860.8300736,0.0,1.032,0.304
1522172860.8351276,0.0,1.04,0.292
1522172860.8400714,0.0,1.032,0.296
1522172860.8451264,0.0,1.04,0.284
1522172860.8500655,0.0,1.032,0.296
1522172860.8550923,-0.004,1.032,0.296
1522172860.8600273,-0.004,1.032,0.3
1522172860.8651693,0.0,1.036,0.304
1522172860.8701153,0.0,1.04,0.3
1522172860.8742373,0.0,1.04,0.3
1522172860.8791702,0.0,1.024,0.3
1522172860.884119,-0.004,1.036,0.308
1522172860.88906,0.004,1.036,0.288
1522172860.8939931,0.0,1.048,0.288
1522172860.898928,0.0,1.04,0.312
1522172860.903872,-0.004,1.036,0.296
1522172860.9088168,0.0,1.04,0.292
1522172860.913908,0.0,1.032,0.288
1522172860.9188437,0.0,1.04,0.296
1522172860.923967,0.004,1.032,0.3
1522172860.9289207,0.0,1.032,0.296
1522172860.9338858,-0.004,1.028,0.304
1522172860.9388378,-0.004,1.032,0.292
1522172860.9437447,0.0,1.044,0.296
1522172860.9486687,0.0,1.032,0.292
1522172860.9535747,0.0,1.048,0.3
1522172860.9584975,0.004,1.04,0.3
1522172860.9634106,0.0,1.06,0.312
1522172860.9683495,-0.004,1.04,0.292
1522172860.9732745,-0.004,1.036,0.304
1522172860.9782264,0.004,1.036,0.288
1522172860.9831274,0.0,1.04,0.292
1522172860.9880493,0.0,1.036,0.292
1522172860.9929624,0.0,1.036,0.284
1522172860.9978912,0.0,1.032,0.296
1522172861.0028772,-0.008,1.04,0.288
1522172861.0078323,-0.004,1.036,0.3
1522172861.0128362,-0.004,1.036,0.3
1522172861.017785,-0.004,1.028,0.296
1522172861.0227861,-0.004,1.028,0.3
1522172861.027713,0.0,1.032,0.3
1522172861.032694,-0.004,1.036,0.296
1522172861.037581,0.0,1.04,0.296
1522172861.042546,0.004,1.04,0.3
1522172861.0474598,0.0,1.036,0.3
1522172861.052367,0.0,1.036,0.296
1522172861.057293,0.0,1.04,0.288
1522172861.062384,0.0,1.036,0.3
1522172861.0664108,0.0,1.036,0.304
1522172861.0713267,0.004,1.028,0.292
1522172861.0762587,0.0,1.04,0.292
1522172861.0811536,0.008,1.036,0.296
1522172861.0861096,0.004,1.04,0.292
1522172861.0910287,0.008,1.048,0.296
1522172861.0959435,0.004,1.04,0.292
1522172861.1008544,-0.004,1.044,0.292
1522172861.1058335,0.0,1.036,0.296
1522172861.1107805,0.0,1.036,0.3
1522172861.1157384,0.0,1.032,0.292
1522172861.1206872,0.0,1.032,0.292
1522172861.1256642,-0.008,1.044,0.288
1522172861.1306243,0.004,1.036,0.292
1522172861.1355844,0.0,1.032,0.3
1522172861.140566,0.0,1.032,0.3
1522172861.1455212,0.0,1.032,0.308
1522172861.15051,0.0,1.044,0.296
1522172861.1554601,-0.008,1.036,0.312
1522172861.160486,0.004,1.036,0.296
1522172861.164644,0.008,1.04,0.292
1522172861.169571,0.0,1.036,0.296
1522172861.174458,0.008,1.032,0.296
1522172861.179339,0.0,1.032,0.296
1522172861.1842148,0.004,1.032,0.3
1522172861.1891508,0.0,1.036,0.296
1522172861.194038,0.0,1.036,0.292
1522172861.1988988,0.004,1.04,0.288
1522172861.2040248,0.004,1.036,0.3
1522172861.2089717,-0.004,1.032,0.316
1522172861.2139156,0.016,1.032,0.296
1522172861.2188466,0.0,1.032,0.304
1522172861.2237525,-0.008,1.036,0.284
1522172861.2286797,0.004,1.036,0.296
1522172861.2335675,0.0,1.036,0.3
1522172861.2384884,0.0,1.036,0.3
1522172861.2433953,-0.004,1.036,0.3
1522172861.2483335,0.0,1.032,0.304
1522172861.2532144,0.0,1.032,0.304
1522172861.2581263,-0.004,1.036,0.296
1522172861.2631133,0.004,1.036,0.292
1522172861.2680414,0.0,1.036,0.292
1522172861.2732413,0.0,1.04,0.296
1522172861.2781353,0.0,1.04,0.296
1522172861.283045,0.0,1.036,0.304
1522172861.2879472,-0.004,1.036,0.292
1522172861.292901,0.0,1.052,0.296
1522172861.297775,0.004,1.048,0.288
1522172861.302928,-0.004,1.032,0.292
1522172861.30785,0.0,1.04,0.3
1522172861.312834,-0.008,1.044,0.296
1522172861.31776,0.0,1.04,0.296
1522172861.3227289,0.0,1.032,0.296
1522172861.327648,0.008,1.028,0.288
1522172861.3326519,-0.008,1.036,0.292
1522172861.3375866,0.0,1.036,0.292
1522172861.3425627,0.0,1.036,0.292
1522172861.3474896,-0.004,1.04,0.292
1522172861.3524766,0.004,1.032,0.308
1522172861.3574216,-0.004,1.04,0.304
1522172861.3623326,0.004,1.044,0.292
1522172861.3672564,-0.004,1.044,0.292
1522172861.3721955,0.0,1.04,0.3
1522172861.3771224,-0.004,1.04,0.304
1522172861.3820615,-0.004,1.044,0.296
1522172861.3869994,0.004,1.032,0.292
1522172861.3919134,0.004,1.036,0.288
1522172861.3968453,0.0,1.032,0.296
1522172861.4017582,0.004,1.036,0.304
1522172861.4066873,0.0,1.04,0.3
1522172861.4116013,0.0,1.04,0.3
1522172861.416532,-0.004,1.04,0.304
1522172861.421508,0.0,1.036,0.296
1522172861.4253042,0.0,1.04,0.292
1522172861.4302351,0.0,1.032,0.292
1522172861.435285,0.004,1.04,0.292
1522172861.4402559,-0.008,1.032,0.308
1522172861.445328,-0.02,1.024,0.304
1522172861.4502869,-0.016,1.036,0.296
1522172861.455375,-0.008,1.032,0.304
1522172861.4603927,0.0,1.036,0.296
1522172861.465371,0.0,1.04,0.3
1522172861.4703877,-0.008,1.036,0.296
1522172861.4753878,0.004,1.036,0.308
1522172861.4804037,0.008,1.032,0.3
1522172861.4854927,-0.012,1.036,0.3
1522172861.4905715,0.0,1.036,0.296
1522172861.4955595,0.0,1.036,0.288
1522172861.5005686,-0.004,1.036,0.292
1522172861.5055704,0.0,1.044,0.3
1522172861.5105934,-0.004,1.044,0.3
1522172861.5155835,0.012,1.036,0.3
1522172861.5205903,0.004,1.04,0.292
1522172861.5255744,-0.004,1.036,0.3
1522172861.5305984,0.0,1.036,0.3
1522172861.5355513,-0.004,1.032,0.292
1522172861.5405712,-0.004,1.036,0.304
1522172861.5455632,0.0,1.044,0.296
1522172861.550569,-0.004,1.036,0.296
1522172861.555565,0.004,1.036,0.296
1522172861.560584,-0.004,1.032,0.296
1522172861.565589,-0.004,1.036,0.296
1522172861.57062,-0.004,1.036,0.296
1522172861.575963,0.004,1.04,0.292
1522172861.581331,0.0,1.036,0.296
1522172861.586264,0.0,1.032,0.292
1522172861.591183,0.004,1.032,0.296
1522172861.5961618,0.0,1.028,0.296
1522172861.601117,-0.004,1.032,0.296
1522172861.6060917,-0.004,1.032,0.296
