#Time,X,Y,Z
#1522170747.5008268,0.02,-0.964,0.304
1522170751.2120743,0.028,-0.944,0.336
1522170751.2254462,0.028,-0.948,0.34
1522170751.2301562,0.028,-0.948,0.34
1522170751.234812,0.04,-0.936,0.332
1522170751.239566,0.028,-0.94,0.332
1522170751.2521498,0.032,-0.94,0.344
1522170751.257079,0.032,-0.94,0.336
1522170751.261879,0.028,-0.936,0.344
1522170751.2665899,0.04,-0.94,0.336
1522170751.2713108,0.036,-0.94,0.332
1522170751.2760308,0.036,-0.94,0.332
1522170751.2807477,0.028,-0.94,0.34
1522170751.2970245,0.032,-0.944,0.336
1522170751.3057895,0.028,-0.948,0.352
1522170751.3107095,0.028,-0.944,0.336
1522170751.3169544,0.028,-0.936,0.32
1522170751.3327003,0.02,-0.94,0.332
1522170751.3383293,0.028,-0.944,0.34
1522170751.351571,0.048,-0.94,0.332
1522170751.366482,0.024,-0.948,0.34
1522170751.37138,0.032,-0.94,0.344
1522170751.376859,0.028,-0.944,0.348
1522170751.383561,0.028,-0.944,0.328
1522170751.388412,0.028,-0.948,0.332
1522170751.3968039,0.032,-0.948,0.336
1522170751.4016788,0.032,-0.944,0.34
1522170751.4223957,0.02,-0.908,0.388
1522170751.4271107,0.032,-0.952,0.34
1522170751.4319155,0.032,-0.952,0.336
1522170751.4365406,0.032,-0.94,0.344
1522170751.4412146,0.028,-0.952,0.34
1522170751.4459455,0.028,-0.932,0.348
1522170751.4507284,0.024,-0.928,0.336
1522170751.4557164,0.028,-0.932,0.332
1522170751.4603643,0.028,-0.948,0.34
1522170751.4735003,0.028,-0.944,0.34
1522170751.4781392,0.028,-0.94,0.36
1522170751.4827743,0.032,-0.94,0.332
1522170751.4874082,0.024,-0.94,0.34
1522170751.494564,0.032,-0.94,0.336
1522170751.502146,0.028,-0.944,0.34
1522170751.506822,0.024,-0.94,0.328
1522170751.511408,0.028,-0.932,0.328
1522170751.516051,0.036,-0.944,0.324
1522170751.520678,0.024,-0.936,0.336
1522170751.52544,0.024,-0.936,0.336
1522170751.5420728,0.024,-0.94,0.332
1522170751.5467486,0.036,-0.94,0.344
1522170751.5514517,0.036,-0.94,0.332
1522170751.5562217,0.032,-0.944,0.344
1522170751.5622447,0.032,-0.944,0.344
1522170751.5697875,0.032,-0.94,0.34
1522170751.5745716,0.032,-0.952,0.332
1522170751.5821664,0.024,-0.944,0.328
1522170751.5869055,0.04,-0.948,0.332
1522170751.5916104,0.04,-0.948,0.332
1522170751.6053712,0.028,-0.944,0.34
1522170751.6100862,0.02,-0.944,0.344
1522170751.6147923,0.028,-0.94,0.352
1522170751.6195872,0.016,-0.952,0.32
1522170751.634505,0.028,-0.944,0.336
1522170751.639396,0.036,-0.94,0.36
1522170751.644159,0.032,-0.936,0.336
1522170751.648902,0.032,-0.924,0.336
1522170751.653568,0.024,-0.94,0.344
1522170751.6582298,0.028,-0.936,0.34
1522170751.672083,0.028,-0.936,0.34
1522170751.6767128,0.024,-0.94,0.336
1522170751.6813438,0.028,-0.94,0.34
1522170751.6859736,0.032,-0.948,0.336
1522170751.6906338,0.024,-0.936,0.34
1522170751.7045865,0.028,-0.94,0.324
1522170751.7092354,0.028,-0.936,0.336
1522170751.7140014,0.028,-0.94,0.332
1522170751.7186625,0.028,-0.94,0.332
1522170751.7232924,0.02,-0.948,0.328
1522170751.7279534,0.024,-0.956,0.352
1522170751.7420912,0.036,-0.944,0.336
1522170751.7467952,0.024,-0.948,0.328
1522170751.7518601,0.036,-0.94,0.348
1522170751.7566922,0.036,-0.932,0.352
1522170751.7721422,0.024,-0.932,0.352
1522170751.7758791,0.02,-0.936,0.328
1522170751.78048,0.028,-0.94,0.34
1522170751.7851179,0.028,-0.94,0.34
1522170751.789767,0.036,-0.944,0.34
1522170751.794494,0.04,-0.948,0.352
1522170751.7991538,0.036,-0.936,0.344
1522170751.8130589,0.02,-0.944,0.328
1522170751.8177118,0.032,-0.944,0.344
1522170751.8223526,0.024,-0.932,0.328
1522170751.8270257,0.036,-0.936,0.332
1522170751.8319967,0.028,-0.94,0.336
1522170751.8421626,0.028,-0.952,0.34
1522170751.8481615,0.024,-0.952,0.336
1522170751.8528004,0.032,-0.952,0.336
1522170751.8574545,0.024,-0.936,0.344
1522170751.8621335,0.032,-0.936,0.332
1522170751.8667703,0.04,-0.944,0.34
1522170751.8714032,0.04,-0.944,0.34
1522170751.8853471,0.032,-0.948,0.336
1522170751.8899863,0.032,-0.936,0.344
1522170751.8946571,0.024,-0.936,0.336
1522170751.899362,0.024,-0.944,0.336
1522170751.912194,0.028,-0.94,0.336
1522170751.917077,0.024,-0.94,0.34
1522170751.921699,0.028,-0.936,0.344
1522170751.926406,0.016,-0.932,0.352
1522170751.931114,0.032,-0.944,0.328
1522170751.935763,0.04,-0.94,0.332
1522170751.940436,0.032,-0.944,0.352
1522170751.9544656,0.028,-0.944,0.336
1522170751.9590948,0.024,-0.94,0.328
1522170751.9638047,0.024,-0.936,0.328
1522170751.9684227,0.024,-0.948,0.336
1522170751.9730716,0.024,-0.948,0.336
1522170751.9857736,0.028,-0.944,0.344
1522170751.9904575,0.028,-0.94,0.328
1522170751.9952884,0.04,-0.936,0.344
1522170752.0000484,0.036,-0.94,0.348
1522170752.0046363,0.028,-0.928,0.336
1522170752.0093303,0.028,-0.944,0.348
1522170752.0242712,0.028,-0.948,0.328
1522170752.028969,0.032,-0.944,0.328
1522170752.033719,0.032,-0.936,0.352
1522170752.038564,0.028,-0.936,0.36
1522170752.047966,0.036,-0.94,0.34
1522170752.054481,0.028,-0.94,0.34
1522170752.0593739,0.028,-0.944,0.32
1522170752.06421,0.036,-0.932,0.336
1522170752.069028,0.04,-0.928,0.336
1522170752.0830567,0.032,-0.952,0.332
1522170752.0879767,0.024,-0.944,0.336
1522170752.1031146,0.024,-0.948,0.336
1522170752.1082497,0.02,-0.924,0.336
1522170752.1128385,0.028,-0.948,0.344
1522170752.1174176,0.028,-0.94,0.34
1522170752.1221004,0.032,-0.952,0.336
1522170752.1267235,0.032,-0.944,0.348
1522170752.1313374,0.024,-0.876,0.312
1522170752.1444633,0.032,-0.948,0.336
1522170752.1543622,0.028,-0.948,0.336
1522170752.161081,0.032,-0.928,0.344
1522170752.1889749,0.024,-0.944,0.332
1522170752.197609,0.032,-0.944,0.332
1522170752.202268,0.032,-0.944,0.332
1522170752.2069178,0.028,-0.94,0.344
1522170752.2115457,0.028,-0.936,0.34
1522170752.2253566,0.028,-0.948,0.348
1522170752.2299986,0.028,-0.936,0.332
1522170752.2346296,0.024,-0.948,0.348
1522170752.2392945,0.024,-0.936,0.34
1522170752.2471156,0.028,-0.94,0.34
1522170752.2518456,0.024,-0.936,0.336
1522170752.2564874,0.024,-0.944,0.336
1522170752.2611334,0.024,-0.944,0.336
1522170752.2657905,0.032,-0.948,0.332
1522170752.2704175,0.04,-0.94,0.352
1522170752.2845402,0.024,-0.94,0.336
1522170752.2924433,0.04,-0.944,0.348
1522170752.304577,0.028,-0.944,0.332
1522170752.309374,0.036,-0.944,0.332
1522170752.314475,0.028,-0.944,0.332
1522170752.319253,0.028,-0.944,0.34
1522170752.324106,0.036,-0.948,0.34
1522170752.32896,0.032,-0.94,0.34
1522170752.3429978,0.024,-0.948,0.332
1522170752.3477538,0.02,-0.944,0.328
1522170752.3525279,0.028,-0.936,0.32
1522170752.3573337,0.024,-0.94,0.34
1522170752.3622196,0.02,-0.92,0.336
1522170752.3722715,0.036,-0.944,0.328
1522170752.3770857,0.028,-0.94,0.328
1522170752.3819396,0.028,-0.94,0.344
1522170752.3867505,0.024,-0.94,0.34
1522170752.3916945,0.036,-0.936,0.328
1522170752.4064674,0.036,-0.944,0.34
1522170752.4111953,0.036,-0.944,0.34
1522170752.4254951,0.024,-0.948,0.336
1522170752.43021,0.024,-0.936,0.34
1522170752.4348261,0.036,-0.948,0.34
1522170752.4398332,0.032,-0.944,0.332
1522170752.44449,0.032,-0.932,0.336
1522170752.449146,0.024,-0.94,0.328
1522170752.4630048,0.028,-0.944,0.332
1522170752.467628,0.028,-0.944,0.34
1522170752.4722729,0.028,-0.944,0.34
1522170752.4769077,0.032,-0.936,0.336
1522170752.4816067,0.032,-0.928,0.348
1522170752.4888678,0.032,-0.94,0.348
1522170752.4934866,0.028,-0.952,0.336
1522170752.4981427,0.024,-0.94,0.332
1522170752.5027587,0.024,-0.94,0.332
1522170752.5073905,0.032,-0.952,0.344
1522170752.5120955,0.032,-0.94,0.336
1522170752.5263574,0.032,-0.944,0.336
1522170752.5310154,0.032,-0.944,0.336
1522170752.5356965,0.024,-0.936,0.332
1522170752.5403802,0.028,-0.94,0.332
1522170752.5479672,0.032,-0.948,0.34
1522170752.5621653,0.032,-0.956,0.336
1522170752.5668552,0.032,-0.944,0.332
1522170752.5715072,0.024,-0.94,0.344
1522170752.585352,0.02,-0.94,0.336
1522170752.59,0.032,-0.944,0.344
1522170752.594635,0.028,-0.944,0.348
1522170752.599344,0.028,-0.944,0.348
1522170752.6121638,0.028,-0.944,0.328
1522170752.6173038,0.032,-0.94,0.34
1522170752.6220207,0.032,-0.916,0.336
1522170752.6265757,0.032,-0.944,0.348
1522170752.6311207,0.04,-0.94,0.344
1522170752.6356785,0.024,-0.944,0.344
1522170752.6402335,0.024,-0.944,0.344
1522170752.6544006,0.028,-0.94,0.332
1522170752.6590414,0.036,-0.936,0.34
1522170752.6637404,0.024,-0.944,0.336
1522170752.6684585,0.032,-0.952,0.352
1522170752.6732264,0.016,-0.944,0.34
1522170752.6806653,0.028,-0.928,0.344
1522170752.6855123,0.032,-0.944,0.336
1522170752.6902652,0.04,-0.944,0.344
1522170752.6949892,0.024,-0.936,0.348
1522170752.6997042,0.036,-0.944,0.344
1522170752.713078,0.028,-0.94,0.332
1522170752.717714,0.032,-0.944,0.336
1522170752.722378,0.02,-0.94,0.336
1522170752.727086,0.028,-0.948,0.328
1522170752.732161,0.028,-0.948,0.328
1522170752.7462797,0.028,-0.944,0.336
1522170752.7508988,0.04,-0.948,0.324
1522170752.7555227,0.024,-0.936,0.34
1522170752.7601597,0.032,-0.944,0.324
1522170752.7647958,0.028,-0.944,0.34
1522170752.7694106,0.016,-0.94,0.336
1522170752.7830446,0.024,-0.948,0.332
1522170752.7877514,0.024,-0.948,0.332
1522170752.7924154,0.032,-0.944,0.336
1522170752.7971454,0.028,-0.948,0.344
1522170752.8057795,0.04,-0.94,0.356
1522170752.8104253,0.036,-0.944,0.344
1522170752.8150623,0.016,-0.944,0.34
1522170752.8197482,0.028,-0.936,0.344
1522170752.8244963,0.028,-0.932,0.336
1522170752.8291442,0.028,-0.94,0.336
1522170752.842982,0.032,-0.944,0.336
1522170752.847661,0.032,-0.952,0.332
1522170752.852355,0.024,-0.936,0.34
1522170752.857066,0.036,-0.94,0.328
1522170752.86186,0.032,-0.932,0.332
1522170752.876191,0.028,-0.944,0.336
1522170752.8809,0.02,-0.94,0.34
1522170752.8856027,0.028,-0.944,0.34
1522170752.8902938,0.024,-0.94,0.344
1522170752.8950088,0.028,-0.936,0.336
1522170752.8997087,0.028,-0.936,0.336
1522170752.9130225,0.032,-0.948,0.336
1522170752.9177096,0.024,-0.944,0.352
1522170752.9224076,0.028,-0.936,0.328
1522170752.9271014,0.032,-0.932,0.336
1522170752.9360085,0.032,-0.948,0.328
1522170752.9406774,0.028,-0.94,0.336
1522170752.9455044,0.024,-0.94,0.336
1522170752.9502363,0.028,-0.932,0.34
1522170752.9549382,0.04,-0.948,0.352
1522170752.9596581,0.024,-0.944,0.336
1522170752.9739811,0.028,-0.948,0.336
1522170752.978714,0.032,-0.944,0.332
1522170752.983385,0.024,-0.94,0.356
1522170752.988097,0.016,-0.94,0.344
1522170753.0021489,0.028,-0.94,0.352
1522170753.007365,0.032,-0.94,0.332
1522170753.0121138,0.024,-0.944,0.336
1522170753.0168397,0.028,-0.948,0.336
1522170753.021546,0.032,-0.94,0.336
1522170753.0262587,0.028,-0.936,0.332
1522170753.0309477,0.036,-0.928,0.34
1522170753.0454175,0.028,-0.94,0.34
1522170753.0501807,0.024,-0.944,0.34
1522170753.0549355,0.028,-0.932,0.336
1522170753.0597064,0.044,-0.932,0.332
1522170753.0677614,0.028,-0.944,0.344
1522170753.0727165,0.028,-0.944,0.344
1522170753.0775404,0.032,-0.94,0.36
1522170753.0823784,0.028,-0.936,0.344
1522170753.0872152,0.028,-0.936,0.332
1522170753.0920942,0.032,-0.932,0.332
1522170753.0968482,0.028,-0.94,0.336
1522170753.1017191,0.024,-0.94,0.336
1522170753.1167462,0.032,-0.948,0.336
1522170753.121531,0.032,-0.944,0.34
1522170753.126269,0.024,-0.936,0.364
1522170753.135042,0.032,-0.944,0.34
1522170753.139796,0.032,-0.948,0.344
1522170753.1445508,0.032,-0.948,0.352
1522170753.149319,0.032,-0.948,0.352
1522170753.1540878,0.028,-0.944,0.34
1522170753.1586967,0.028,-0.94,0.32
1522170753.1729906,0.028,-0.948,0.332
1522170753.1776206,0.028,-0.944,0.348
1522170753.1822517,0.032,-0.94,0.328
1522170753.1869676,0.032,-0.928,0.332
1522170753.1917214,0.028,-0.94,0.344
1522170753.2021644,0.028,-0.936,0.336
1522170753.2080114,0.024,-0.944,0.328
1522170753.2126985,0.024,-0.936,0.336
1522170753.2173402,0.028,-0.936,0.36
1522170753.2220452,0.032,-0.94,0.348
1522170753.2267392,0.02,-0.936,0.36
1522170753.2313833,0.032,-0.944,0.34
1522170753.2453952,0.032,-0.948,0.332
1522170753.250035,0.04,-0.94,0.344
1522170753.254668,0.028,-0.936,0.332
1522170753.25933,0.016,-0.952,0.352
1522170753.2671618,0.032,-0.944,0.336
1522170753.271869,0.024,-0.944,0.324
1522170753.2765079,0.024,-0.944,0.324
1522170753.2812169,0.04,-0.936,0.336
1522170753.285925,0.032,-0.944,0.34
1522170753.2906587,0.032,-0.936,0.336
1522170753.3045127,0.028,-0.94,0.336
1522170753.3092027,0.024,-0.94,0.348
1522170753.3140116,0.032,-0.928,0.332
1522170753.3187187,0.028,-0.936,0.344
1522170753.3322055,0.028,-0.944,0.336
1522170753.3369234,0.032,-0.948,0.336
1522170753.3416145,0.032,-0.932,0.336
1522170753.3464293,0.024,-0.932,0.332
